entity_id,interval_dt_tm,dev_username,app_id,api_name,resource_name,response_status_code
bbva,"2016-02-29 12:16:22",raul_demoday,app.bbva.sbx.all.apis.rauldemoday,paystats_sbx,GET#paystats_sbx#2#/zipcodes/{zipcode}/consumption_pattern,206
bbva,"2016-02-29 12:16:21",raul_demoday,app.bbva.sbx.all.apis.rauldemoday,paystats_sbx,GET#paystats_sbx#2#/zipcodes/{zipcode}/category_distribution,206
bbva,"2016-02-29 12:16:21",raul_demoday,app.bbva.sbx.all.apis.rauldemoday,paystats_sbx,GET#paystats_sbx#2#/zipcodes/{zipcode}/consumption_pattern,200
bbva,"2016-02-29 12:16:20",raul_demoday,app.bbva.sbx.all.apis.rauldemoday,paystats_sbx,GET#paystats_sbx#2#/zipcodes/{zipcode}/category_distribution,200
bbva,"2016-02-29 12:16:20",raul_demoday,app.bbva.sbx.all.apis.rauldemoday,paystats_sbx,GET#paystats_sbx#2#/zipcodes/{zipcode}/category_distribution,200
bbva,"2016-02-29 12:16:19",raul_demoday,app.bbva.sbx.all.apis.rauldemoday,paystats_sbx,GET#paystats_sbx#2#/zipcodes/{zipcode}/category_distribution,200
bbva,"2016-02-29 12:16:18",raul_demoday,app.bbva.sbx.all.apis.rauldemoday,paystats_sbx,GET#paystats_sbx#2#/zipcodes/{zipcode}/category_distribution,206
bbva,"2016-02-29 12:16:17",raul_demoday,app.bbva.sbx.all.apis.rauldemoday,paystats_sbx,GET#paystats_sbx#2#/zipcodes/{zipcode}/category_distribution,200
bbva,"2016-02-29 12:16:17",raul_demoday,app.bbva.sbx.all.apis.rauldemoday,paystats_sbx,GET#paystats_sbx#2#/zipcodes/{zipcode}/category_distribution,200
bbva,"2016-02-29 12:16:16",raul_demoday,app.bbva.sbx.all.apis.rauldemoday,paystats_sbx,GET#paystats_sbx#2#/zipcodes/{zipcode}/category_distribution,200
bbva,"2016-02-29 12:16:15",raul_demoday,app.bbva.sbx.all.apis.rauldemoday,paystats_sbx,GET#paystats_sbx#2#/zipcodes/{zipcode}/gender_distribution,200
bbva,"2016-02-29 12:16:14",raul_demoday,app.bbva.sbx.all.apis.rauldemoday,paystats_sbx,GET#paystats_sbx#2#/zipcodes/{zipcode}/cards_cube,200
bbva,"2016-02-29 12:16:14",raul_demoday,app.bbva.sbx.all.apis.rauldemoday,paystats_sbx,GET#paystats_sbx#2#/zipcodes/{zipcode}/cards_cube,206
bbva,"2016-02-29 12:16:13",raul_demoday,app.bbva.sbx.all.apis.rauldemoday,paystats_sbx,GET#paystats_sbx#2#/zipcodes/{zipcode}/cards_cube,200
bbva,"2016-02-29 12:16:13",raul_demoday,app.bbva.sbx.all.apis.rauldemoday,paystats_sbx,GET#paystats_sbx#2#/zipcodes/{zipcode}/cards_cube,200
bbva,"2016-02-29 12:16:12",raul_demoday,app.bbva.sbx.all.apis.rauldemoday,paystats_sbx,GET#paystats_sbx#2#/zipcodes/{zipcode}/basic_stats,200
bbva,"2016-02-29 12:16:12",raul_demoday,app.bbva.sbx.all.apis.rauldemoday,paystats_sbx,GET#paystats_sbx#2#/zipcodes/{zipcode}/basic_stats,206
bbva,"2016-02-29 12:16:11",raul_demoday,app.bbva.sbx.all.apis.rauldemoday,paystats_sbx,GET#paystats_sbx#2#/zipcodes/{zipcode}/basic_stats,200
bbva,"2016-02-29 12:16:11",raul_demoday,app.bbva.sbx.all.apis.rauldemoday,paystats_sbx,GET#paystats_sbx#2#/zipcodes/{zipcode}/basic_stats,200
bbva,"2016-02-29 12:16:10",raul_demoday,app.bbva.sbx.all.apis.rauldemoday,paystats_sbx,GET#paystats_sbx#2#/zipcodes/{zipcode}/age_distribution,200
bbva,"2016-02-29 12:16:09",raul_demoday,app.bbva.sbx.all.apis.rauldemoday,paystats_sbx,GET#paystats_sbx#2#/zipcodes/{zipcode}/age_distribution,200
bbva,"2016-02-29 12:16:09",raul_demoday,app.bbva.sbx.all.apis.rauldemoday,paystats_sbx,GET#paystats_sbx#2#/zipcodes/{zipcode}/age_distribution,206
bbva,"2016-02-29 12:16:08",raul_demoday,app.bbva.sbx.all.apis.rauldemoday,paystats_sbx,GET#paystats_sbx#2#/tiles/{latitude}/{longitude}/customer_zipcodes,200
bbva,"2016-02-29 12:16:08",raul_demoday,app.bbva.sbx.all.apis.rauldemoday,paystats_sbx,GET#paystats_sbx#2#/zipcodes/{zipcode}/age_distribution,200
bbva,"2016-02-29 12:16:07",raul_demoday,app.bbva.sbx.all.apis.rauldemoday,paystats_sbx,GET#paystats_sbx#2#/tiles/{latitude}/{longitude}/customer_zipcodes,200
bbva,"2016-02-29 12:16:07",raul_demoday,app.bbva.sbx.all.apis.rauldemoday,paystats_sbx,GET#paystats_sbx#2#/tiles/{latitude}/{longitude}/customer_zipcodes,206
bbva,"2016-02-29 12:16:06",raul_demoday,app.bbva.sbx.all.apis.rauldemoday,paystats_sbx,GET#paystats_sbx#2#/tiles/{latitude}/{longitude}/payments_cube,206
bbva,"2016-02-29 12:16:06",raul_demoday,app.bbva.sbx.all.apis.rauldemoday,paystats_sbx,GET#paystats_sbx#2#/tiles/{latitude}/{longitude}/customer_zipcodes,200
bbva,"2016-02-29 12:16:05",raul_demoday,app.bbva.sbx.all.apis.rauldemoday,paystats_sbx,GET#paystats_sbx#2#/tiles/{latitude}/{longitude}/payments_cube,200
bbva,"2016-02-29 12:16:05",raul_demoday,app.bbva.sbx.all.apis.rauldemoday,paystats_sbx,GET#paystats_sbx#2#/tiles/{latitude}/{longitude}/payments_cube,200
bbva,"2016-02-29 12:16:05",raul_demoday,app.bbva.sbx.all.apis.rauldemoday,paystats_sbx,GET#paystats_sbx#2#/tiles/{latitude}/{longitude}/payments_cube,200
bbva,"2016-02-29 12:16:04",raul_demoday,app.bbva.sbx.all.apis.rauldemoday,paystats_sbx,GET#paystats_sbx#2#/tiles/{latitude}/{longitude}/payment_distribution,206
bbva,"2016-02-29 12:16:03",raul_demoday,app.bbva.sbx.all.apis.rauldemoday,paystats_sbx,GET#paystats_sbx#2#/tiles/{latitude}/{longitude}/payment_distribution,200
bbva,"2016-02-29 12:16:03",raul_demoday,app.bbva.sbx.all.apis.rauldemoday,paystats_sbx,GET#paystats_sbx#2#/tiles/{latitude}/{longitude}/payment_distribution,200
bbva,"2016-02-29 12:16:02",raul_demoday,app.bbva.sbx.all.apis.rauldemoday,paystats_sbx,GET#paystats_sbx#2#/tiles/{latitude}/{longitude}/gender_distribution,200
bbva,"2016-02-29 12:16:02",raul_demoday,app.bbva.sbx.all.apis.rauldemoday,paystats_sbx,GET#paystats_sbx#2#/tiles/{latitude}/{longitude}/payment_distribution,200
bbva,"2016-02-29 12:16:01",raul_demoday,app.bbva.sbx.all.apis.rauldemoday,paystats_sbx,GET#paystats_sbx#2#/tiles/{latitude}/{longitude}/gender_distribution,206
bbva,"2016-02-29 12:16:01",raul_demoday,app.bbva.sbx.all.apis.rauldemoday,paystats_sbx,GET#paystats_sbx#2#/tiles/{latitude}/{longitude}/gender_distribution,200
bbva,"2016-02-29 12:16:00",raul_demoday,app.bbva.sbx.all.apis.rauldemoday,paystats_sbx,GET#paystats_sbx#2#/tiles/{latitude}/{longitude}/consumption_pattern,206
bbva,"2016-02-29 12:16:00",raul_demoday,app.bbva.sbx.all.apis.rauldemoday,paystats_sbx,GET#paystats_sbx#2#/tiles/{latitude}/{longitude}/gender_distribution,200
bbva,"2016-02-29 12:15:59",raul_demoday,app.bbva.sbx.all.apis.rauldemoday,paystats_sbx,GET#paystats_sbx#2#/tiles/{latitude}/{longitude}/category_distribution,206
bbva,"2016-02-29 12:15:59",raul_demoday,app.bbva.sbx.all.apis.rauldemoday,paystats_sbx,GET#paystats_sbx#2#/tiles/{latitude}/{longitude}/consumption_pattern,200
bbva,"2016-02-29 12:15:58",raul_demoday,app.bbva.sbx.all.apis.rauldemoday,paystats_sbx,GET#paystats_sbx#2#/tiles/{latitude}/{longitude}/category_distribution,200
bbva,"2016-02-29 12:15:58",raul_demoday,app.bbva.sbx.all.apis.rauldemoday,paystats_sbx,GET#paystats_sbx#2#/tiles/{latitude}/{longitude}/category_distribution,200
bbva,"2016-02-29 12:15:57",raul_demoday,app.bbva.sbx.all.apis.rauldemoday,paystats_sbx,GET#paystats_sbx#2#/tiles/{latitude}/{longitude}/category_distribution,206
bbva,"2016-02-29 12:15:57",raul_demoday,app.bbva.sbx.all.apis.rauldemoday,paystats_sbx,GET#paystats_sbx#2#/tiles/{latitude}/{longitude}/category_distribution,200
bbva,"2016-02-29 12:15:56",raul_demoday,app.bbva.sbx.all.apis.rauldemoday,paystats_sbx,GET#paystats_sbx#2#/tiles/{latitude}/{longitude}/category_distribution,200
bbva,"2016-02-29 12:15:56",raul_demoday,app.bbva.sbx.all.apis.rauldemoday,paystats_sbx,GET#paystats_sbx#2#/tiles/{latitude}/{longitude}/category_distribution,200
bbva,"2016-02-29 12:15:55",raul_demoday,app.bbva.sbx.all.apis.rauldemoday,paystats_sbx,GET#paystats_sbx#2#/tiles/{latitude}/{longitude}/cards_cube,206
bbva,"2016-02-29 12:15:55",raul_demoday,app.bbva.sbx.all.apis.rauldemoday,paystats_sbx,GET#paystats_sbx#2#/tiles/{latitude}/{longitude}/category_distribution,200
bbva,"2016-02-29 12:15:54",raul_demoday,app.bbva.sbx.all.apis.rauldemoday,paystats_sbx,GET#paystats_sbx#2#/tiles/{latitude}/{longitude}/cards_cube,200
bbva,"2016-02-29 12:15:54",raul_demoday,app.bbva.sbx.all.apis.rauldemoday,paystats_sbx,GET#paystats_sbx#2#/tiles/{latitude}/{longitude}/cards_cube,200
bbva,"2016-02-29 12:15:53",raul_demoday,app.bbva.sbx.all.apis.rauldemoday,paystats_sbx,GET#paystats_sbx#2#/tiles/{latitude}/{longitude}/basic_stats,206
bbva,"2016-02-29 12:15:53",raul_demoday,app.bbva.sbx.all.apis.rauldemoday,paystats_sbx,GET#paystats_sbx#2#/tiles/{latitude}/{longitude}/cards_cube,200
bbva,"2016-02-29 12:15:52",raul_demoday,app.bbva.sbx.all.apis.rauldemoday,paystats_sbx,GET#paystats_sbx#2#/tiles/{latitude}/{longitude}/basic_stats,200
bbva,"2016-02-29 12:15:52",raul_demoday,app.bbva.sbx.all.apis.rauldemoday,paystats_sbx,GET#paystats_sbx#2#/tiles/{latitude}/{longitude}/basic_stats,200
bbva,"2016-02-29 12:15:51",raul_demoday,app.bbva.sbx.all.apis.rauldemoday,paystats_sbx,GET#paystats_sbx#2#/tiles/{latitude}/{longitude}/age_distribution,200
bbva,"2016-02-29 12:15:51",raul_demoday,app.bbva.sbx.all.apis.rauldemoday,paystats_sbx,GET#paystats_sbx#2#/tiles/{latitude}/{longitude}/age_distribution,200
bbva,"2016-02-29 12:15:51",raul_demoday,app.bbva.sbx.all.apis.rauldemoday,paystats_sbx,GET#paystats_sbx#2#/tiles/{latitude}/{longitude}/basic_stats,200
bbva,"2016-02-29 12:15:50",raul_demoday,app.bbva.sbx.all.apis.rauldemoday,paystats_sbx,GET#paystats_sbx#2#/tiles/{latitude}/{longitude}/age_distribution,200
bbva,"2016-02-29 12:15:50",raul_demoday,app.bbva.sbx.all.apis.rauldemoday,paystats_sbx,GET#paystats_sbx#2#/tiles/{latitude}/{longitude}/age_distribution,206
bbva,"2016-02-29 12:15:49",raul_demoday,app.bbva.sbx.all.apis.rauldemoday,paystats_sbx,GET#paystats_sbx#2#/info/merchants_categories,200
bbva,"2016-02-29 11:48:34",everest,app.bbva.dev.clientapi,accounts-sbx,GET#accounts-sbx#v1#/me/accounts,200
bbva,"2016-02-29 11:48:29",everest,app.bbva.dev.clientapi,cards-sbx,GET#cards-sbx#v1#/me/cards,200
bbva,"2016-02-29 11:48:25",everest,app.bbva.dev.clientapi,accounts-sbx,GET#accounts-sbx#v1#/me/accounts,200
bbva,"2016-02-29 11:48:23",everest,app.bbva.dev.clientapi,identity-sbx,GET#identity-sbx#v1#/me,200
bbva,"2016-02-29 11:48:08",everest,app.bbva.dev.clientapi,identity-sbx,GET#identity-sbx#v1#/me,200
default_entity,"2016-02-29 10:51:59",Developer,app.default.GenoaApiExecutor,GenoaAPI,POST#GenoaAPI#1#/developer,400
bbva,"2016-02-29 10:18:45",everest,app.bbva.dev.clientapi,accounts-sbx,GET#accounts-sbx#v1#/me/accounts/{accountId}/transactions,200
bbva,"2016-02-29 10:18:14",everest,app.bbva.dev.clientapi,accounts-sbx,GET#accounts-sbx#v1#/me/accounts/{accountId}/transactions,200
bbva,"2016-02-29 10:17:26",everest,app.bbva.dev.clientapi,accounts-sbx,GET#accounts-sbx#v1#/me/accounts,200
bbva,"2016-02-29 10:17:20",everest,app.bbva.dev.clientapi,identity-sbx,GET#identity-sbx#v1#/me,200
bbva,"2016-02-29 10:17:17",everest,app.bbva.dev.clientapi,identity-sbx,GET#identity-sbx#v1#/me,200
bbva,"2016-02-29 10:17:01",everest,app.bbva.dev.clientapi,identity-sbx,GET#identity-sbx#v1#/me,200
bbva,"2016-02-29 10:16:57",everest,app.bbva.dev.clientapi,accounts-sbx,GET#accounts-sbx#v1#/me/accounts,200
bbva,"2016-02-29 10:16:29",everest,app.bbva.dev.clientapi,cards-sbx,GET#cards-sbx#v1#/me/cards,200
bbva,"2016-02-29 10:16:16",everest,app.bbva.dev.clientapi,accounts-sbx,GET#accounts-sbx#v1#/me/accounts,200
bbva,"2016-02-29 10:16:09",everest,app.bbva.dev.clientapi,identity-sbx,GET#identity-sbx#v1#/me,200
bbva,"2016-02-29 10:16:00",everest,app.bbva.dev.clientapi,accounts-sbx,GET#accounts-sbx#v1#/me/accounts,200
bbva,"2016-02-29 10:15:52",everest,app.bbva.dev.clientapi,accounts-sbx,GET#accounts-sbx#v1#/me/accounts,200
bbva,"2016-02-29 10:15:40",everest,app.bbva.dev.clientapi,identity-sbx,GET#identity-sbx#v1#/me,200
bbva,"2016-02-29 09:05:50",Alfonso,app.bbva.M77CDz4g2eVR,paystats_sbx,GET#paystats_sbx#2#/tiles/{latitude}/{longitude}/consumption_pattern,200
bbva,"2016-02-29 09:05:49",Alfonso,app.bbva.M77CDz4g2eVR,paystats_sbx,GET#paystats_sbx#2#/tiles/{latitude}/{longitude}/cards_cube,200
bbva,"2016-02-29 09:05:49",Alfonso,app.bbva.M77CDz4g2eVR,paystats_sbx,GET#paystats_sbx#2#/tiles/{latitude}/{longitude}/payment_distribution,200
bbva,"2016-02-29 09:05:48",Alfonso,app.bbva.M77CDz4g2eVR,paystats_sbx,GET#paystats_sbx#2#/tiles/{latitude}/{longitude}/basic_stats,200
bbva,"2016-02-29 08:57:50",everest,app.bbva.dev.clientapi,accounts-sbx,GET#accounts-sbx#v1#/me/accounts,200
bbva,"2016-02-29 08:56:53",everest,app.bbva.dev.clientapi,accounts-sbx,GET#accounts-sbx#v1#/me/accounts,200
bbva,"2016-02-29 08:56:24",everest,app.bbva.dev.clientapi,cards-sbx,GET#cards-sbx#v1#/me/cards,200
bbva,"2016-02-29 08:56:21",everest,app.bbva.dev.clientapi,accounts-sbx,GET#accounts-sbx#v1#/me/accounts/{accountId},200
bbva,"2016-02-29 08:56:16",everest,app.bbva.dev.clientapi,accounts-sbx,GET#accounts-sbx#v1#/me/accounts,200
bbva,"2016-02-29 08:56:11",everest,app.bbva.dev.clientapi,identity-sbx,GET#identity-sbx#v1#/me,200
bbva,"2016-02-29 08:55:59",everest,app.bbva.dev.clientapi,identity-sbx,GET#identity-sbx#v1#/me,200
bbva,"2016-02-29 08:47:33",Alfonso,app.bbva.M77CDz4g2eVR,paystats_sbx,GET#paystats_sbx#2#/tiles/{latitude}/{longitude}/payment_distribution,200
bbva,"2016-02-29 08:47:33",Alfonso,app.bbva.M77CDz4g2eVR,paystats_sbx,GET#paystats_sbx#2#/tiles/{latitude}/{longitude}/consumption_pattern,200
bbva,"2016-02-29 08:47:32",Alfonso,app.bbva.M77CDz4g2eVR,paystats_sbx,GET#paystats_sbx#2#/tiles/{latitude}/{longitude}/basic_stats,200
bbva,"2016-02-29 08:47:32",Alfonso,app.bbva.M77CDz4g2eVR,paystats_sbx,GET#paystats_sbx#2#/tiles/{latitude}/{longitude}/cards_cube,200
default_entity,"2016-02-29 08:46:38",Developer,app.default.GenoaApiExecutor,GenoaAPI,POST#GenoaAPI#1#/developer,201
bbva,"2016-02-26 20:29:55",everest,app.bbva.dev.clientapi,cards-sbx,GET#cards-sbx#v1#/me/cards,200
bbva,"2016-02-26 20:29:49",everest,app.bbva.dev.clientapi,accounts-sbx,GET#accounts-sbx#v1#/me/accounts/{accountId},200
bbva,"2016-02-26 20:29:44",everest,app.bbva.dev.clientapi,accounts-sbx,GET#accounts-sbx#v1#/me/accounts,200
bbva,"2016-02-26 20:29:29",everest,app.bbva.dev.clientapi,identity-sbx,GET#identity-sbx#v1#/me,200
default_entity,"2016-02-26 16:30:01",Developer,app.default.GenoaApiExecutor,GenoaAPI,POST#GenoaAPI#1#/developer,400
bbva,"2016-02-26 12:40:01",everest,app.bbva.dev.clientapi,cards-sbx,GET#cards-sbx#v1#/me/cards,200
bbva,"2016-02-26 12:39:55",everest,app.bbva.dev.clientapi,accounts-sbx,GET#accounts-sbx#v1#/me/accounts,200
bbva,"2016-02-26 12:39:40",everest,app.bbva.dev.clientapi,identity-sbx,GET#identity-sbx#v1#/me,200
bbva,"2016-02-26 10:43:01",everest,app.bbva.dev.clientapi,cards-sbx,GET#cards-sbx#v1#/me/cards,200
bbva,"2016-02-26 10:42:54",everest,app.bbva.dev.clientapi,accounts-sbx,GET#accounts-sbx#v1#/me/accounts,200
bbva,"2016-02-26 10:42:50",everest,app.bbva.dev.clientapi,identity-sbx,GET#identity-sbx#v1#/me,200
bbva,"2016-02-26 10:42:33",everest,app.bbva.dev.clientapi,accounts-sbx,GET#accounts-sbx#v1#/me/accounts,200
bbva,"2016-02-26 10:42:11",everest,app.bbva.dev.clientapi,cards-sbx,GET#cards-sbx#v1#/me/cards,200
bbva,"2016-02-26 10:41:52",everest,app.bbva.dev.clientapi,accounts-sbx,GET#accounts-sbx#v1#/me/accounts,200
bbva,"2016-02-26 10:41:31",everest,app.bbva.dev.clientapi,identity-sbx,GET#identity-sbx#v1#/me,200
bbva,"2016-02-26 10:40:54",everest,app.bbva.dev.clientapi,identity-sbx,GET#identity-sbx#v1#/me,200
bbva,"2016-02-26 10:39:37",Alfonso,app.bbva.M77CDz4g2eVR,paystats_sbx,GET#paystats_sbx#2#/tiles/{latitude}/{longitude}/payment_distribution,200
bbva,"2016-02-26 10:39:37",Alfonso,app.bbva.M77CDz4g2eVR,paystats_sbx,GET#paystats_sbx#2#/tiles/{latitude}/{longitude}/consumption_pattern,200
bbva,"2016-02-26 10:39:36",Alfonso,app.bbva.M77CDz4g2eVR,paystats_sbx,GET#paystats_sbx#2#/tiles/{latitude}/{longitude}/basic_stats,200
bbva,"2016-02-26 10:39:36",Alfonso,app.bbva.M77CDz4g2eVR,paystats_sbx,GET#paystats_sbx#2#/tiles/{latitude}/{longitude}/cards_cube,200
default_entity,"2016-02-26 10:00:57",Developer,app.default.GenoaApiExecutor,GenoaAPI,POST#GenoaAPI#1#/developer,400
default_entity,"2016-02-26 09:50:08",Developer,app.default.GenoaApiExecutor,GenoaAPI,POST#GenoaAPI#1#/application,201
default_entity,"2016-02-26 09:49:24",Developer,app.default.GenoaApiExecutor,GenoaAPI,POST#GenoaAPI#1#/application,400
default_entity,"2016-02-25 18:01:27",Developer,app.default.GenoaApiExecutor,GenoaAPI,POST#GenoaAPI#1#/developer,201
default_entity,"2016-02-25 17:59:31",Developer,app.default.GenoaApiExecutor,GenoaAPI,POST#GenoaAPI#1#/developer,400
bbva,"2016-02-25 17:39:39",everest,app.bbva.dev.clientapi,cards-sbx,GET#cards-sbx#v1#/me/cards,200
bbva,"2016-02-25 17:39:12",everest,app.bbva.dev.clientapi,accounts-sbx,GET#accounts-sbx#v1#/me/accounts,200
bbva,"2016-02-25 17:38:52",everest,app.bbva.dev.clientapi,identity-sbx,GET#identity-sbx#v1#/me,200
bbva,"2016-02-25 17:34:17",everest,app.bbva.dev.clientapi,accounts-sbx,GET#accounts-sbx#v1#/me/accounts,200
bbva,"2016-02-25 17:29:36",everest,app.bbva.dev.clientapi,identity-sbx,GET#identity-sbx#v1#/me,200
bbva,"2016-02-25 17:27:47",everest,app.bbva.dev.clientapi,accounts-sbx,GET#accounts-sbx#v1#/me/accounts,200
bbva,"2016-02-25 17:27:34",everest,app.bbva.dev.clientapi,cards-sbx,GET#cards-sbx#v1#/me/cards,200
bbva,"2016-02-25 17:27:32",everest,app.bbva.dev.clientapi,accounts-sbx,GET#accounts-sbx#v1#/me/accounts,200
bbva,"2016-02-25 17:27:06",everest,app.bbva.dev.clientapi,accounts-sbx,GET#accounts-sbx#v1#/me/accounts/{accountId},200
bbva,"2016-02-25 17:26:46",everest,app.bbva.dev.clientapi,accounts-sbx,GET#accounts-sbx#v1#/me/accounts,200
bbva,"2016-02-25 17:26:43",everest,app.bbva.dev.clientapi,identity-sbx,GET#identity-sbx#v1#/me,200
default_entity,"2016-02-25 17:22:42",Developer,app.default.GenoaApiExecutor,GenoaAPI,PUT#GenoaAPI#1#/developer/{username},200
default_entity,"2016-02-25 17:22:19",Developer,app.default.GenoaApiExecutor,GenoaAPI,PUT#GenoaAPI#1#/developer/{username},200
bbva,"2016-02-25 17:19:16",everest,app.bbva.dev.clientapi,identity-sbx,GET#identity-sbx#v1#/me,200
bbva,"2016-02-25 17:19:01",everest,app.bbva.dev.clientapi,identity-sbx,GET#identity-sbx#v1#/me,200
bbva,"2016-02-25 17:04:00",everest,app.bbva.dev.clientapi,identity-sbx,GET#identity-sbx#v1#/me,200
bbva,"2016-02-25 16:54:42",everest,app.bbva.dev.clientapi,accounts-sbx,GET#accounts-sbx#v1#/me/accounts/{accountId},200
bbva,"2016-02-25 16:54:40",everest,app.bbva.dev.clientapi,accounts-sbx,GET#accounts-sbx#v1#/me/accounts/{accountId},200
bbva,"2016-02-25 16:54:38",everest,app.bbva.dev.clientapi,accounts-sbx,GET#accounts-sbx#v1#/me/accounts,200
bbva,"2016-02-25 16:54:07",everest,app.bbva.dev.clientapi,cards-sbx,GET#cards-sbx#v1#/me/cards,200
bbva,"2016-02-25 16:53:34",everest,app.bbva.dev.clientapi,accounts-sbx,GET#accounts-sbx#v1#/me/accounts,200
bbva,"2016-02-25 16:53:28",everest,app.bbva.dev.clientapi,identity-sbx,GET#identity-sbx#v1#/me,200
bbva,"2016-02-25 16:17:21",Alfonso,app.bbva.M77CDz4g2eVR,paystats_sbx,GET#paystats_sbx#2#/tiles/{latitude}/{longitude}/payment_distribution,200
bbva,"2016-02-25 16:17:21",Alfonso,app.bbva.M77CDz4g2eVR,paystats_sbx,GET#paystats_sbx#2#/tiles/{latitude}/{longitude}/consumption_pattern,200
bbva,"2016-02-25 16:17:20",Alfonso,app.bbva.M77CDz4g2eVR,paystats_sbx,GET#paystats_sbx#2#/tiles/{latitude}/{longitude}/basic_stats,200
bbva,"2016-02-25 16:17:20",Alfonso,app.bbva.M77CDz4g2eVR,paystats_sbx,GET#paystats_sbx#2#/tiles/{latitude}/{longitude}/cards_cube,200
bbva,"2016-02-25 16:13:35",Alfonso,app.bbva.M77CDz4g2eVR,paystats_sbx,GET#paystats_sbx#2#/tiles/{latitude}/{longitude}/basic_stats,403
bbva,"2016-02-25 16:13:35",Alfonso,app.bbva.M77CDz4g2eVR,paystats_sbx,GET#paystats_sbx#2#/tiles/{latitude}/{longitude}/cards_cube,403
bbva,"2016-02-25 16:13:35",Alfonso,app.bbva.M77CDz4g2eVR,paystats_sbx,GET#paystats_sbx#2#/tiles/{latitude}/{longitude}/payment_distribution,403
bbva,"2016-02-25 16:13:34",Alfonso,app.bbva.M77CDz4g2eVR,paystats_sbx,GET#paystats_sbx#2#/tiles/{latitude}/{longitude}/consumption_pattern,200
bbva,"2016-02-25 16:13:33",Alfonso,app.bbva.M77CDz4g2eVR,paystats_sbx,GET#paystats_sbx#2#/tiles/{latitude}/{longitude}/cards_cube,200
bbva,"2016-02-25 16:13:33",Alfonso,app.bbva.M77CDz4g2eVR,paystats_sbx,GET#paystats_sbx#2#/tiles/{latitude}/{longitude}/payment_distribution,403
bbva,"2016-02-25 16:13:33",Alfonso,app.bbva.M77CDz4g2eVR,paystats_sbx,GET#paystats_sbx#2#/tiles/{latitude}/{longitude}/payment_distribution,200
bbva,"2016-02-25 16:13:32",Alfonso,app.bbva.M77CDz4g2eVR,paystats_sbx,GET#paystats_sbx#2#/tiles/{latitude}/{longitude}/basic_stats,200
bbva,"2016-02-25 16:13:32",Alfonso,app.bbva.M77CDz4g2eVR,paystats_sbx,GET#paystats_sbx#2#/tiles/{latitude}/{longitude}/basic_stats,403
bbva,"2016-02-25 16:13:32",Alfonso,app.bbva.M77CDz4g2eVR,paystats_sbx,GET#paystats_sbx#2#/tiles/{latitude}/{longitude}/cards_cube,403
bbva,"2016-02-25 16:13:21",Alfonso,app.bbva.M77CDz4g2eVR,paystats_sbx,GET#paystats_sbx#2#/tiles/{latitude}/{longitude}/payment_distribution,403
bbva,"2016-02-25 16:13:20",Alfonso,app.bbva.M77CDz4g2eVR,paystats_sbx,GET#paystats_sbx#2#/tiles/{latitude}/{longitude}/basic_stats,403
bbva,"2016-02-25 16:13:20",Alfonso,app.bbva.M77CDz4g2eVR,paystats_sbx,GET#paystats_sbx#2#/tiles/{latitude}/{longitude}/cards_cube,403
bbva,"2016-02-25 16:05:42",Alfonso,app.bbva.M77CDz4g2eVR,paystats_sbx,GET#paystats_sbx#2#/tiles/{latitude}/{longitude}/payment_distribution,403
bbva,"2016-02-25 16:05:41",Alfonso,app.bbva.M77CDz4g2eVR,paystats_sbx,GET#paystats_sbx#2#/tiles/{latitude}/{longitude}/basic_stats,403
bbva,"2016-02-25 16:05:41",Alfonso,app.bbva.M77CDz4g2eVR,paystats_sbx,GET#paystats_sbx#2#/tiles/{latitude}/{longitude}/cards_cube,403
bbva,"2016-02-25 14:45:03",Alfonso,app.bbva.M77CDz4g2eVR,paystats_sbx,GET#paystats_sbx#2#/tiles/{latitude}/{longitude}/consumption_pattern,200
bbva,"2016-02-25 14:45:02",Alfonso,app.bbva.M77CDz4g2eVR,paystats_sbx,GET#paystats_sbx#2#/tiles/{latitude}/{longitude}/cards_cube,200
bbva,"2016-02-25 14:45:02",Alfonso,app.bbva.M77CDz4g2eVR,paystats_sbx,GET#paystats_sbx#2#/tiles/{latitude}/{longitude}/payment_distribution,200
bbva,"2016-02-25 14:45:01",Alfonso,app.bbva.M77CDz4g2eVR,paystats_sbx,GET#paystats_sbx#2#/tiles/{latitude}/{longitude}/basic_stats,200
bbva,"2016-02-25 13:59:02",everest,app.bbva.dev.clientapi,identity-sbx,GET#identity-sbx#v1#/me,200
bbva,"2016-02-25 13:58:49",everest,app.bbva.dev.clientapi,accounts-sbx,GET#accounts-sbx#v1#/me/accounts,200
bbva,"2016-02-25 13:58:48",everest,app.bbva.dev.clientapi,cards-sbx,GET#cards-sbx#v1#/me/cards,200
bbva,"2016-02-25 13:58:43",everest,app.bbva.dev.clientapi,cards-sbx,GET#cards-sbx#v1#/me/cards,200
bbva,"2016-02-25 13:58:40",everest,app.bbva.dev.clientapi,cards-sbx,GET#cards-sbx#v1#/me/cards,200
bbva,"2016-02-25 13:58:34",everest,app.bbva.dev.clientapi,accounts-sbx,GET#accounts-sbx#v1#/me/accounts,200
bbva,"2016-02-25 13:58:32",everest,app.bbva.dev.clientapi,identity-sbx,GET#identity-sbx#v1#/me,200
bbva,"2016-02-25 13:58:26",everest,app.bbva.dev.clientapi,identity-sbx,GET#identity-sbx#v1#/me,200
